LAB_ID,NAME,type,DATE/TIME,PH,SPCOND,CL,SO4,CA,K,MG,NA,AL,FE,MN,SI,SR,NH4,NO3,SRP,TN_,TP_,NPOC,TC-IC,DOC,UVA254,UVA360,UVA360F,BDOC,BR,THGF,MEHGF,O-18,D,FE2,FE3,RunoffVolume_L,TEMPC
347115,S6S SUB,SUB,4/18/2009 15:15,,30.5,0.47,2.42,3.08,1.37,0.91,0.9,0.42,0.08,0,0.59,0.01,,,0.01,0.23,0.04,,11.8,,,,,,,,,,,,,245,
347122,S2S SUB,SUB,4/18/2009 15:50,5.1,19.8,0.4,1.33,1.93,0.18,0.51,0.56,0.39,0,0,0.4,0.01,,,0,0.23,0.03,,15.75,,,,,,,,,-15.19,-110.18,,,105,
347125,S2S SUB,SUB,4/18/2009 17:24,,18.2,0.12,1.24,1.86,0.21,0.5,0.55,0.39,0,0,0.38,0.01,,,0.02,0.62,0.06,,16.18,,,,,,,,,-15.57,-110.05,,,,
347128,S2S SURF,SURF,4/18/2009 19:52,,25.9,0.17,0.61,1.87,1.82,0.41,0,0.02,0,0,0.09,0,,,0.16,1.27,0.22,,9.95,,,,,,,,,-15.32,-111.87,,,,
347126,S2S SUB,SUB,4/19/2009 7:08,,18.8,0.1,1.36,2.01,0.19,0.55,0.69,0.4,0,0,0.47,0.01,,,0,0.31,0.03,,13.52,,,,,,,,,-15.07,-108.05,,,,
218110,S2N SUB,SUB,4/19/2009 7:50,5.29,27.3,0.47,2.01,2.65,0.53,1.05,1.15,0.58,0.31,0,4.19,0.01,,,0.01,0.15,0.02,,9.77,,,,,,,,,,,,,75,11
218111,S2S SURF,SURF,4/19/2009 8:05,5.19,25.4,0.44,0.77,1.82,1.8,0.46,0.06,0.02,0.03,0,0.4,0.01,,,0.13,0.63,0.15,,5.12,,,,,,,,,,,,,27,7
218112,S6S SURF,SURF,4/19/2009 8:20,5.4,48,0.53,2.11,4.84,4.42,1.2,0.15,0.06,0.1,0,2.06,0.02,,,0.29,1.88,0.37,,30,,,,,,,,,,,,,180,13
347124,S2S SUB,SUB,4/19/2009 12:40,,19.6,0.11,1.39,2.01,0.17,0.56,0.68,0.47,0.01,0,0.49,0.01,,,0.01,0.21,0.03,,15.41,12.29,0.63,,,1.27,0.022,,,-15.5,-110.08,,,,
347129,S2N SUB,SUB,4/19/2009 13:10,,25.4,0.16,2.18,2.28,0.34,0.9,0.94,0.56,0.15,0,0.78,0.01,,,0.01,0.18,0.03,,9.64,8.74,0.41,,,0.83,0.01,,,,,,,,
347132,S6S SURF,SURF,4/19/2009 14:00,5.41,50.8,0.15,2.57,5.4,4.59,1.33,0.17,0.09,0.1,0.01,2.85,0.02,,,0.29,2.06,0.4,,39.84,34.74,1.49,,,5.81,0.556,,,,,,,4,
347133,S6S SUB,SUB,4/19/2009 14:10,,28.3,0.16,1.79,3.22,1.4,0.97,1,0.29,0.06,0,2.47,0.01,,,0,0.16,0.03,,11.81,9.79,0.44,,,1.39,0.046,,,,,,,325,
347138,S2S SUB,SUB,4/19/2009 21:34,,21.2,0.12,1.39,2.45,0.24,0.71,0.85,0.42,0.07,0,2.57,0.01,,,0,0.43,0.04,,16.06,,,,,,,,,-15.22,-106.67,,,,
218117,S2S SUB,SUB,4/20/2009 9:40,5.13,21.8,0.42,1.51,2.42,0.31,0.72,0.83,0.46,0.16,0,2.67,0.01,,,0.01,0.21,0.02,,15.03,,,,,,,,,,,,,425,4
218118,S2S SURF,SURF,4/20/2009 9:55,5.23,35,0.51,1.11,2.79,2.3,0.68,0.09,0.04,0.09,0,0.85,0.01,,,0.24,2.04,0.3,,11.87,,,,,,,,,,,,,1,7
218122,S6S SURF,SURF,4/20/2009 10:50,5.4,48.6,0.46,2.26,5.11,4.2,1.26,0.15,0.07,0.11,0,2.2,0.02,,,0.29,2.11,0.37,,32.56,,,,,,,,,,,,,6,14
347137,S2S SUB,SUB,4/20/2009 13:00,5.12,21.5,0.11,1.47,2.59,0.28,0.77,0.95,0.51,0.13,0,3.07,0.01,,,0.01,0.22,0.03,,15.58,,,,,,,,,-15.08,-107.33,,,25,
347145,S2S SUB,SUB,4/20/2009 18:10,5.43,20.3,0.11,1.47,2.47,0.24,0.73,0.89,0.41,0.11,0,2.78,0.01,,,0,0.38,0.03,,15.33,,,,,,,,,-14.99,-108.08,,,,
347139,S2S SUB,SUB,4/20/2009 18:53,,21.8,0.11,1.48,2.48,0.24,0.73,0.88,0.43,0.07,0,2.79,0.01,,,0,0.22,0.03,,14.76,,,,,,,,,-14.85,-110.41,,,,
218126,S2S SURF,SURF,4/21/2009 9:35,5.33,42.6,0.53,1.19,3.13,2.54,0.78,0.16,0.05,0.09,0.02,1.07,0.01,,,0.31,3.2,0.48,,13.2,,,,,,,,,,,,,0.5,
218127,S2N SUB,SUB,4/21/2009 9:50,5.27,26.8,0.23,2.2,2.71,0.52,1.07,1.2,0.44,0.21,0,4.01,0.01,,,0,0.17,0.03,,9.28,,,,,,,,,,,,,7,11
218128,S6S SUB,SUB,4/21/2009 12:50,5.31,31,0.24,1.35,3.31,1.31,1,0.94,0.17,0.05,0,2.17,0.02,,,0.01,0.27,0.03,,10.37,,,,,,,,,,,,,385,12
347146,S2S SUB,SUB,4/21/2009 12:58,,21.3,0.11,1.57,2.55,0.22,0.76,1,0.46,0.13,0,3.08,0.01,,,0.01,0.51,0.04,,16.21,,,,,,,,,-14.84,-106.51,,,,
347144,S2S SUB,SUB,4/22/2009 12:45,,22.1,0.12,1.62,2.73,0.24,0.83,1.08,0.58,0.2,0,3.42,0.01,,,0.01,0.25,0.04,,14.48,,,,,,,,,-14.13,-103.6,,,336,
347162,S2S SUB,SUB,4/23/2009 7:40,5.1,21.9,0.13,1.64,2.69,0.2,0.83,1.06,0.55,0.17,0,3.36,0.01,,,0,0.25,0.03,,18.7,14.29,0.66,,,,,,,-14.73,-103.63,,,313,0
218129,S2S SUB,SUB,4/23/2009 9:10,5.13,22.8,0.14,1.58,2.58,0.24,0.78,0.97,0.53,0.22,0,3.16,0.01,,,0.01,0.24,0.03,,15.67,,,,,,,,,,,,,315,8
218130,S6S SUB,SUB,4/23/2009 9:25,5.36,33.2,0.23,1.37,3.56,1.36,1.07,0.99,0.19,0.04,0,2.27,0.02,,,0.01,0.26,0.03,,11.53,,,,,,,,,,,,,5,18
218131,S6S SURF,SURF,4/23/2009 9:30,5.42,64,0.15,3.13,6.27,4.4,1.51,0.2,0.08,0.14,0,3.1,0.02,,,0.39,2.73,0.47,,37.16,,,,,,,,,,,,,7,18
347167,S2S SUB,SUB,4/23/2009 10:59,5.22,21.8,0.14,1.65,2.69,0.26,0.81,1.08,0.46,0.15,0,3.27,0.01,,,0.01,0.91,0.07,,16.62,,,,,,,,,-14.54,-104.05,,,,
347168,S2S SUB,SUB,4/23/2009 17:56,5.15,21.6,0.15,1.62,2.64,0.24,0.79,0.98,0.47,0.15,0,3.07,0.01,,,0.01,0.82,0.06,,17.9,,,,,,,,,-14.4,-102.56,,,,
347169,S2S SUB,SUB,4/24/2009 3:48,5.13,22.6,0.15,1.63,2.75,0.3,0.81,0.98,0.46,0.12,0,3.03,0.01,,,0.01,0.83,0.07,,20.11,,,,,,,,,-14.01,-99.02,,,,
347170,S2S SUB,SUB,4/24/2009 13:30,5.1,23.1,0.13,1.6,2.73,0.21,0.82,0.97,0.52,0.15,0,3.2,0.01,,,0,0.27,0.03,,20.08,,,,,,,,,-13.89,-97.87,,,197,
347174,S2S SUB,SUB,4/24/2009 17:07,,25.2,0.14,1.68,3.25,0.26,0.94,0.91,0.54,0.1,0,3.03,0.01,,,0.01,0.58,0.04,,24.66,,,,,,,,,-13.78,-96.44,,,,
347175,S2S SUB,SUB,4/25/2009 0:28,5.18,25.5,0.16,1.76,3.16,0.29,0.92,0.94,0.55,0.13,0,3.04,0.01,,,0.01,0.89,0.06,,23.86,,,,,,,,,-13.7,-97.1,,,,
347181,S2S SURF,SURF,4/25/2009 10:55,,52.9,0.31,3.34,5.36,3.66,1.21,0.26,0.25,0.25,0.02,3.46,0.02,,,0.13,1.46,0.2,,47.08,,,,,,,,,-12.59,-92.26,,,,
347176,S2S SUB,SUB,4/25/2009 13:00,,24.8,0.15,1.8,3.05,0.23,0.9,0.97,0.54,0.13,0,3.24,0.01,,,0.01,0.57,0.04,,23.03,,,,,,,,,-14.05,-98.64,,,,
347177,S2S SUB,SUB,4/26/2009 0:54,,25.7,0.16,1.87,3.08,0.3,0.92,1.02,0.53,0.14,0,3.2,0.01,,,0,0.86,0.07,,22.99,,,,,,,,,-13.35,-93.97,,,,
218132,S2S SUB,SUB,4/26/2009 15:10,5.11,25.3,0.17,1.87,3,0.25,0.87,0.91,0.51,0.16,0,3.12,0.01,,,0.01,0.28,0.03,,18.97,,,,,,,,,,,,,625,
347178,S2S SUB,SUB,4/26/2009 17:49,,27,0.18,2.02,3.46,0.28,1,0.9,0.58,0.13,0,3.27,0.01,,,0.01,0.52,0.04,,25.94,,,,,,,,,-12.75,-94.01,,,,
347179,S2S SUB,SUB,4/26/2009 21:26,,27.9,0.18,2.07,3.46,0.28,1,0.86,0.58,0.12,0,3.04,0.01,,,0,0.78,0.05,,27.92,,,,,,,,,-12.56,-91.73,,,,
347182,S2S SURF,SURF,4/26/2009 23:13,,46.3,0.3,2.86,4.53,3.5,1.01,0.28,0.26,0.27,0.04,2.98,0.02,,,0.09,0.94,0.13,,40.93,,,,,,,,,-11.4,-82.42,,,,
347180,S2S SUB,SUB,4/27/2009 3:25,5.12,27.4,0.17,2.09,3.43,0.28,0.98,0.86,0.59,0.14,0.01,2.94,0.01,,,0,0.47,0.03,,26.39,,,,,,,,,-13.01,-89.42,,,,
218133,S2N SURF,SURF,4/27/2009 7:10,5.43,87.2,0.81,2.59,9.75,4.96,2.51,0.25,0.04,0.08,0.01,5.14,0.03,,,0.22,2.8,0.24,,28.13,,,,,,,,,,,,,2,10
347183,S2S SURF,SURF,4/27/2009 7:16,,44.9,0.31,2.93,4.4,3.44,0.99,0.29,0.25,0.25,0.04,2.99,0.02,,,0.09,0.83,0.12,,37.25,,,,,,,,,-11.71,-84.18,,,,
218134,S2S SURF,SURF,4/27/2009 7:25,5.31,50.3,0.34,2.99,4.94,3.51,1.16,0.37,0.21,0.36,0.05,3.07,0.02,,,0.11,1.07,0.15,,33.64,,,,,,,,,,,,,25,6
218135,S6S SURF,SURF,4/27/2009 7:40,5.38,67.8,0.39,7.02,7.82,4.16,2.19,0.57,0.31,0.28,0.05,3.2,0.03,,,0.11,1.24,0.18,,54.14,,,,,,,,,,,,,75,10
347184,S2S SUB,SUB,4/27/2009 11:05,,27.2,0.17,2.07,3.17,0.22,0.91,0.88,0.61,0.16,0,3.12,0.01,,,0,0.33,0.02,,25,20.27,0.89,,,,,,,,,,,305,
347191,S2S SUB,SUB,4/28/2009 5:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.84,-88.93,,,,
347192,S2S SUB,SUB,4/28/2009 12:45,,26.4,0.17,2.21,3.22,0.2,0.95,0.99,0.63,0.19,0,3.33,0.01,,,0,0.29,0.02,,23.02,,,,,,,,,-12.9,-87.87,,,485,
218136,S6S SURF,SURF,4/28/2009 12:50,5.45,68.7,0.33,6.57,8.01,4.2,2.18,0.56,0.23,0.24,0.02,3.21,0.03,,,0.17,1.38,0.23,,52.33,,,,,,,,,,,,,6,17
218137,S6S SUB,SUB,4/28/2009 12:55,5.39,38.6,0.17,2.39,4.33,1.52,1.32,1.07,0.22,0.08,0,2.56,0.02,,,0,0.27,0.03,,15.38,,,,,,,,,,,,,45,19
347196,S2S SUB,SUB,4/29/2009 0:58,,26.3,0.19,2.35,3.11,0.24,0.92,0.98,0.55,0.15,0,3.14,0.01,,,0.02,1.05,0.07,,22.53,,,,,,,,,-12.34,-87.02,,,,
218138,S2S SUB,SUB,4/29/2009 11:30,5.12,26.5,0.2,2.32,3.18,0.31,0.95,0.99,0.54,0.18,0,3.3,0.01,,,0.01,0.27,0.03,,19.69,,,,,,,,,,,,,590,8
347197,S2S SUB,SUB,4/29/2009 13:19,,26.3,0.17,2.34,3.02,0.15,0.9,0.97,0.53,0.1,0,3.2,0.01,,,0,0.35,0.02,,21.55,,,,,,,,,-12.25,-85.07,,,,
347198,S2S SUB,SUB,4/29/2009 18:30,,26,0.18,2.36,3.14,0.22,0.9,0.86,0.56,0.1,0,3.12,0.01,,,0,0.68,0.05,,22.68,,,,,,,,,-11.96,-82.89,,,,
347199,S2S SUB,SUB,4/29/2009 21:54,,27.5,0.18,2.43,3.45,0.23,0.99,0.87,0.63,0.15,0,3.22,0.01,,,0.01,1.13,0.08,,25.01,,,,,,,,,-12.04,-84.95,,,,
347200,S2S SUB,SUB,4/30/2009 3:54,5.12,26.9,0.18,2.48,3.24,0.21,0.94,0.89,0.58,0.11,0,3.23,0.01,,,0,0.77,0.05,,23.31,,,,,,,,,-12.4,-86.3,,,,
347201,S2S SUB,SUB,4/30/2009 9:10,,26.5,0.16,2.43,3.16,0.18,0.92,0.89,0.61,0.13,0,3.29,0.01,,,0.01,0.31,0.02,,22.65,22.23,0.86,,,,,,,,,,,293,
347202,S2N SUB,SUB,4/30/2009 9:30,,24.9,0.14,2.71,2.48,0.49,0.95,1.2,0.83,0.38,0,5.02,0.01,,,0.01,0.21,0.03,,14.24,,,,,,,,,,,,,,
347207,S2S SUB,SUB,4/30/2009 14:33,5.2,26.2,0.17,2.53,3.14,0.21,0.92,0.89,0.65,0.21,0,3.34,0.01,,,0.01,0.64,0.05,,23.13,,,,,,,,,-12.36,-85.54,,,,
347208,S2S SUB,SUB,5/1/2009 2:37,,26.9,0.18,2.51,3.1,0.18,0.91,0.93,0.58,0.14,0,3.25,0.01,,,0,0.61,0.04,,20.32,,,,,,,,,-11.89,-81.18,,,,
218139,S6S SURF,SURF,5/1/2009 10:40,5.4,74.4,0.14,7.87,8.8,3.58,2.48,0.61,0.27,0.22,0.02,3.1,0.03,,,0.17,1.73,0.25,,58.63,,,,,,,,,,,,,35,16
218140,S6S SUB,SUB,5/1/2009 10:45,5.46,42.3,0.17,3.43,4.77,1.64,1.45,1.16,0.24,0.08,0,2.8,0.02,,,0,0.29,0.03,,16.39,,,,,,,,,,,,,45,14
218141,S2N SUB,SUB,5/1/2009 10:55,5.25,25.8,0.23,2.88,2.52,0.51,0.97,1.18,0.64,0.3,0,4.73,0.01,,,0.01,0.2,0.03,,11.37,,,,,,,,,,,,,205,11
218142,S2N SURF,SURF,5/1/2009 11:00,5.44,68.2,0.51,1.81,8.2,5,1.98,0.26,0.05,0.09,0.01,5.12,0.03,,,0.25,1.7,0.27,,26.9,,,,,,,,,,,,,2,12
218143,S2S SUB,SUB,5/1/2009 11:10,5.16,26.2,0.2,2.52,3.18,0.3,0.94,0.94,0.54,0.15,0,3.35,0.01,,,0.01,0.27,0.03,,18.5,,,,,,,,,,,,,495,6
347209,S2S SUB,SUB,5/1/2009 13:35,,26.4,0.18,2.55,3.08,0.2,0.91,0.94,0.63,0.17,0,3.4,0.01,,,0,0.29,0.02,,20.73,,,,,,,,,-11.86,-82.49,,,15,
347212,S2S SUB,SUB,5/1/2009 20:33,5.21,25,0.17,2.58,3.06,0.24,0.91,0.92,0.53,0.14,0,3.22,0.01,,,0.01,0.72,0.05,,19,,,,,,,,,-11.5,-78.27,,,,
347213,S2S SUB,SUB,5/2/2009 10:30,,25.7,0.21,2.63,3.11,0.2,0.93,0.93,0.52,0.12,0,3.24,0.01,,,0,0.77,0.05,,19.33,,,,,,,,,-11.27,-79.53,,,,
347214,S2S SUB,SUB,5/3/2009 8:08,,25.5,0.2,2.66,3.17,0.21,0.96,1,0.54,0.13,0,3.43,0.01,,,0.01,0.51,0.03,,17.94,,,,,,,,,-12.07,-81.61,,,,
218144,S2S SUB,SUB,5/4/2009 7:00,5.18,26.2,0.21,2.7,3.01,0.24,0.92,1.01,0.54,0.19,0,3.53,0.01,,,0.01,0.26,0.03,,16.96,,,,,,,,,,,,,312,4.5
218145,S2N SUB,SUB,5/4/2009 7:10,5.28,26.8,0.3,3.12,2.47,0.47,0.97,1.23,0.59,0.27,0,4.78,0.01,,,0.01,0.21,0.03,,11.33,,,,,,,,,,,,,25,13
218146,S6S SUB,SUB,5/4/2009 7:30,5.51,45.6,0.22,3.75,5.16,1.65,1.58,1.17,0.27,0.1,0,2.91,0.02,,,0,0.33,0.03,,18.16,,,,,,,,,,,,,30,14
347215,S2S SUB,SUB,5/4/2009 8:45,,25.3,0.18,2.64,3.03,0.16,0.92,0.97,0.56,0.14,0,3.42,0.01,,,0,0.27,0.02,,17.1,17.44,0.7,,,,,,,,,,,6,
347221,S2S SUB,SUB,5/4/2009 9:29,5.25,25.8,0.22,2.73,2.99,0.34,0.92,1,0.51,0.15,0.01,3.34,0.01,,,0.01,0.94,0.06,,17.06,,,,,,,,,-11.6,-78.81,,,,
347222,S2S SUB,SUB,5/4/2009 23:50,,25.9,0.22,2.77,2.79,0.23,0.85,0.93,0.48,0.14,0,3.25,0.01,,,0.01,0.85,0.06,,17.5,,,,,,,,,-10.91,-77.48,,,,
347223,S2S SUB,SUB,5/5/2009 16:58,,26.1,0.23,2.72,2.85,0.19,0.85,0.92,0.5,0.12,0,3.33,0.01,,,0,0.95,0.06,,17.84,,,,,,,,,-11.62,-77.9,,,,
347224,S2S SUB,SUB,5/5/2009 21:43,,26.4,0.23,2.78,3.08,0.29,0.91,0.91,0.59,0.17,0,3.33,0.01,,,0.02,1.68,0.13,,20.17,,,,,,,,,-11.79,-81.29,,,,
347225,S2S SUB,SUB,5/6/2009 10:29,5.08,26.6,0.24,2.79,3.01,0.26,0.91,0.95,0.57,0.17,0,3.45,0.01,,,0.01,1.23,0.1,,18.41,,,,,,,,,-11.69,-81.15,,,,
347226,S2S SUB,SUB,5/6/2009 15:05,,25.4,0.22,2.71,2.86,0.22,0.87,0.91,0.57,0.16,0,3.46,0.01,,,0.01,0.29,0.02,,18.4,19.19,0.78,,,,,,,,,,,370,
347231,S2S SUB,SUB,5/7/2009 6:10,,25.4,0.25,2.88,3.27,0.24,1,1.14,0.6,0.15,0,3.89,0.01,,,0.01,0.93,0.07,,17.75,,,,,,,,,-11.64,-79.74,,,,
218157,S6S SURF,SURF,5/7/2009 11:00,5.41,92,0.17,7.41,9.99,4.53,2.82,0.74,0.18,0.21,0.08,3.14,0.03,,,0.32,3.59,0.38,,58.48,,,,,,,,,,,,,1,22
218158,S6S SUB,SUB,5/7/2009 11:35,5.32,44,0.23,4.4,4.71,1.72,1.44,1.15,0.3,0.14,0,3.14,0.02,,,0,0.25,0.03,,15.26,,,,,,,,,,,,,55,20
218159,S2N SUB,SUB,5/7/2009 12:35,5.16,27.3,0.28,3.37,2.53,0.54,1,1.26,0.52,0.24,0,4.88,0.01,,,0.01,0.2,0.03,,11.01,,,,,,,,,,,,,6,21
218160,S2S SUB,SUB,5/7/2009 12:55,5.15,26.1,0.22,2.79,2.88,0.25,0.88,1.01,0.55,0.17,0,3.67,0.01,,,0.01,0.27,0.03,,15.88,,,,,,,,,,,,,608,15
347232,S2S SUB,SUB,5/7/2009 14:36,,25.3,0.25,2.89,3.2,0.23,0.98,1.1,0.59,0.16,0,3.93,0.01,,,0.01,0.58,0.04,,17.05,,,,,,,,,-11.52,-77.47,,,,
347233,S2S SUB,SUB,5/8/2009 5:38,,25.9,0.25,2.89,3.25,0.19,0.99,1.14,0.61,0.17,0,4.07,0.01,,,0,0.42,0.04,,16.1,,,,,,,,,-11.19,-79.07,,,,
218161,S2S SUB,SUB,5/11/2009 6:40,5.19,22.4,0.26,2.88,2.75,0.22,0.84,1.11,0.5,0.15,0,3.84,0.01,,,0.01,0.22,0.03,,14.88,,,,,,,,,,,,,135,4
218162,S6S SUB,SUB,5/11/2009 7:05,5.52,39.9,0.22,5.65,4.84,1.61,1.47,1.04,0.33,0.11,0,2.96,0.02,,,0,0.31,0.02,,18.31,,,,,,,,,,,,,55,3
347244,S2S SUB,SUB,5/12/2009 8:29,,26,0.26,2.87,2.87,0.2,0.87,1.09,0.5,0.14,0,3.92,0.01,,,0.01,0.31,0.03,,15.57,,,,,,,,,-11.37,-79.15,,,,
347245,S2S SUB,SUB,5/12/2009 11:38,5.1,25.3,0.21,2.74,3.16,0.17,0.94,1.09,0.63,0.16,0,4.16,0.01,,,0,0.31,0.02,,17.18,,,,,,,,,-11.41,-81.06,,,,
347246,S2S SUB,SUB,5/12/2009 16:39,,26.5,0.2,2.59,3.54,0.23,1.02,1.02,0.71,0.19,0,4.11,0.01,,,0.01,0.71,0.04,,21.64,,,,,,,,,-11.42,-80.84,,,,
347247,S2S SUB,SUB,5/12/2009 20:43,,26.4,0.19,2.57,3.37,0.21,0.98,1.06,0.68,0.16,0,4.07,0.01,,,0.01,0.34,0.02,,20.73,,,,,,,,,-11.48,-80.64,,,,
347248,S2S SUB,SUB,5/13/2009 8:33,,25.8,0.21,2.64,3.33,0.22,0.98,1.13,0.66,0.14,0,4.29,0.01,,,0.01,0.43,0.03,,18.84,,,,,,,,,-11.84,-81.09,,,,
218163,S2N SURF,SURF,5/13/2009 12:50,5.5,64.9,0.32,1.48,7.43,5.34,1.75,0.29,0.03,0.07,0.01,5.09,0.03,,,0.26,1.99,0.29,,27.75,,,,,,,,,,,,,5,17
218164,S2S SURF,SURF,5/13/2009 13:10,5.3,61.6,0.39,2.51,5.69,4.3,1.22,0.48,0.14,0.23,0.04,2.66,0.02,,,0.14,2.75,0.17,,31.96,,,,,,,,,,,,,1,18
218165,S6S SURF,SURF,5/13/2009 13:20,5.39,83.4,0.24,4.16,8.92,4.22,2.47,0.74,0.13,0.19,0.07,2.64,0.03,,,0.37,4.12,0.4,,49.74,,,,,,,,,,,,,2,15
218166,S6N SURF,SURF,5/13/2009 13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21
347249,S2S SUB,SUB,5/13/2009 20:48,,27,0.19,2.49,3.46,0.31,0.98,0.99,0.71,0.2,0,3.95,0.01,,,0.02,1.6,0.11,,23.07,,,,,,,,,-11.63,-80.8,,,,
347250,S2S SUB,SUB,5/13/2009 23:50,5.09,26.8,0.18,2.36,3.38,0.26,0.96,0.94,0.7,0.2,0,3.87,0.01,,,0.02,0.9,0.06,,23.62,,,,,,,,,-11.81,-81.75,,,,
347239,S2S SUB,SUB,5/14/2009 7:50,5.05,26.5,0.18,2.42,3.32,0.22,0.97,1.08,0.76,0.21,0,4.31,0.01,,,0.01,0.34,0.03,,20.52,21.77,0.95,,,,,,,,,,,665,
347240,S2S SURF,SURF,5/14/2009 8:00,5.36,55.2,0.37,1.6,5.68,4.24,1.18,0.48,0.19,0.28,0.04,2.62,0.02,,,0.12,2.11,0.16,,37.02,35.14,1.81,,,,,,,,,,,3,
218167,S2S SUB,SUB,5/14/2009 9:20,5.05,26.5,0.13,2.42,3.15,0.29,0.92,1.04,0.66,0.2,0,4.04,0.01,,,0.01,0.32,0.03,,20.42,,,,,,,,,,,,,675,4
347251,S2S SUB,SUB,5/14/2009 9:20,,26.7,0.2,2.46,3.28,0.24,0.96,1.08,0.68,0.13,0,4.12,0.01,,,0.01,0.66,0.03,,20.58,,,,,,,,,-11.73,-80.5,,,,
218168,S2N SUB,SUB,5/14/2009 9:45,5.14,27.9,0.16,3.32,2.79,0.62,1,1.29,0.57,0.21,0,4.91,0.01,,,0.01,0.25,0.03,,15.37,,,,,,,,,,,,,140,2
347252,S2S SUB,SUB,5/14/2009 10:14,,26.5,0.18,2.44,3.12,0.22,0.92,1.03,0.66,0.14,0,4,0.01,,,0.01,0.44,0.03,,20.28,,,,,,,,,-11.56,-81.61,,,,
347253,S2S SUB,SUB,5/14/2009 16:34,,26.8,0.2,2.43,3.14,0.21,0.93,1.05,0.68,0.17,0,4.12,0.01,,,0.01,0.34,0.02,,18.95,,,,,,,,,-12.2,-83.51,,,,
218169,S2N SURF,SURF,5/15/2009 12:10,5.56,61.6,0.22,1.33,7.63,5.44,1.8,0.27,0.04,0.08,0.01,5.5,0.03,,,0.25,1.1,0.27,,28.39,,,,,,,,,,,,,3,12
218170,S2S SURF,SURF,5/15/2009 12:30,5.34,56.4,0.35,1.55,5.6,4.6,1.16,0.52,0.18,0.28,0.04,2.62,0.02,,,0.12,2.05,0.16,,36.51,,,,,,,,,,,,,2,12
218171,S6S SUB,SUB,5/15/2009 12:45,5.23,40.9,0.28,5.58,4.18,1.79,1.28,1.15,0.33,0.15,0,3.43,0.02,,,0.01,0.21,0.02,,13.31,,,,,,,,,,,,,125,17
347262,S2S SUB,SUB,5/15/2009 12:50,,25.5,0.32,2.52,2.99,0.22,0.89,1.04,0.61,0.19,0,4.01,0.01,,,0.01,0.65,0.05,,18.45,,,,,,,,,-12.89,-91.81,,,,
347259,S2S SURF,SURF,5/15/2009 15:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.68,-73.13,,,,
347263,S2S SUB,SUB,5/15/2009 15:51,,28.3,0.17,1.74,4.18,0.31,1.13,0.86,0.9,0.31,0,3.84,0.02,,,0.01,0.69,0.05,,31.33,,,,,,,,,-11.6,-81.52,,,,
347264,S2S SUB,SUB,5/15/2009 16:18,,28,0.15,1.33,3.94,0.43,1.04,0.61,0.79,0.21,0.01,2.91,0.02,,,0.01,0.49,0.03,,33.56,,,,,,,,,,,,,,
347260,S2S SURF,SURF,5/15/2009 17:07,5.29,32.4,0.18,1.19,3.29,2.11,0.69,0.34,0.34,0.27,0.02,2.63,0.01,,,0.06,0.61,0.08,,27.71,,,,,,,,,-11.25,-75.54,,,,
347265,S2S SUB,SUB,5/15/2009 17:40,5.02,25.7,0.16,1.57,3.52,0.4,0.94,0.64,0.76,0.2,0,3.15,0.01,,,0.01,0.42,0.03,,27.55,,,,,,,,,-11.23,-80.64,,,,
347266,S2S SUB,SUB,5/15/2009 19:11,,25.2,0.16,1.69,3.34,0.41,0.9,0.69,0.76,0.25,0,3.3,0.01,,,0.01,0.54,0.04,,25.66,,,,,,,,,-11.54,-78.24,,,,
347261,S2S SURF,SURF,5/15/2009 20:28,,34.3,0.2,1.59,3.44,1.84,0.75,0.42,0.31,0.24,0.03,3.04,0.01,,,0.05,0.55,0.08,,26.52,,,,,,,,,-11,-76.34,,,,
347267,S2S SUB,SUB,5/16/2009 13:52,,24.9,0.18,2.12,2.88,0.28,0.84,0.89,0.66,0.19,0,3.55,0.01,,,0.01,0.83,0.07,,19.98,,,,,,,,,-11.76,-82.25,,,,
218172,S2S SUB,SUB,5/16/2009 14:00,5.09,26.1,0.15,1.84,3.4,0.31,0.94,0.9,0.69,0.18,0,3.64,0.01,,,0.01,0.35,0.03,,24.57,,,,,,,,,,,,,740,6
218173,S2S SURF,SURF,5/16/2009 14:10,5.21,33.7,0.16,1.5,3.62,2.3,0.79,0.48,0.33,0.27,0.03,3.23,0.01,,,0.05,0.42,0.07,,27.03,,,,,,,,,,,,,43,6
218174,S2N SUB,SUB,5/16/2009 14:25,5.11,29.6,0.19,2.8,3.09,0.96,1.07,1.11,0.53,0.16,0,4.59,0.01,,,0.01,0.3,0.03,,18.04,,,,,,,,,,,,,690,9
218175,S2N SURF,SURF,5/16/2009 14:30,5.42,44.8,0.08,1.13,5.16,4.39,1.27,0.2,0.04,0.05,0,3.58,0.02,,,0.22,0.4,0.22,,17.96,,,,,,,,,,,,,16,11
347268,S2S SUB,SUB,5/16/2009 14:54,,25,0.18,2.07,2.96,0.27,0.87,0.94,0.68,0.2,0,3.79,0.01,,,0.01,0.44,0.04,,18.8,,,,,,,,,-11.81,-84.06,,,,
